VAL,PPG1,PPG2,BIOZ1,BIOZ2
924,29510,29746,28,16
925,29515,29710,28,15
926,29473,29751,28,16
927,29519,29739,28,15
928,29502,29725,27,17
929,29483,29751,29,16
930,29518,29718,27,17
931,29474,29745,29,17
932,29515,29729,29,16
933,29484,29734,29,15
934,29494,29758,28,15
935,29528,29716,28,16
936,29478,29757,30,16
937,29521,29743,29,16
938,29507,29749,28,16
939,29509,29780,27,17
940,29553,29738,28,14
941,29499,29766,27,15
942,29533,29753,29,17
943,29529,29747,29,15
944,29514,29789,30,17
945,29570,29770,29,18
946,29540,29771,28,17
947,29542,29786,29,16
948,29564,29754,29,15
949,29525,29797,28,16
950,29589,29768,27,15
951,29546,29789,28,16
952,29575,29792,29,16
953,29580,29763,28,16
954,29553,29804,29,16
955,29612,29787,29,16
956,29582,29792,28,18
957,29597,29814,28,16
958,29622,29782,28,15
959,29592,29817,29,16
960,29638,29795,28,16
961,29613,29803,29,16
962,29629,29838,28,14
963,29672,29788,29,15
964,29620,29815,27,16
965,29657,29812,29,18
966,29660,29803,29,16
967,29655,29842,30,16
968,29709,29805,28,15
969,29661,29835,29,17
970,29696,29832,27,14
971,29695,29815,28,16
972,29676,29857,27,17
973,29726,29813,29,17
974,29662,29832,27,14
975,29673,29811,28,17
976,29651,29779,29,17
977,29599,29808,27,16
978,29630,29765,28,16
979,29572,29767,29,17
980,29557,29768,29,16
981,29555,29725,28,17
982,29493,29742,28,16
983,29499,29738,29,15
984,29483,29728,29,16
985,29468,29746,29,16
986,29480,29708,29,15
987,29423,29748,29,16
988,29475,29716,27,16
989,29425,29725,28,15
990,29430,29745,29,16
991,29453,29708,30,16
992,29402,29740,28,16
993,29445,29714,27,16
994,29411,29714,27,17
995,29412,29740,28,16
996,29445,29693,29,16
997,29390,29715,29,17
998,29422,29710,28,15
999,29417,29689,29,13
,,,,
ADC Sampling complete! Collected 1000 samples, printed 1000 samples in 8.771 seconds,,,
,,,,
,,,,
*******************************************************,,,,
Please enter a number to select an option,,,,
1. Display information,,,,
2. Settings,,,,
3. Sample ADC,,,,
